,Sentence1,Sentence2,Sent1_entity,Sent2_entity,Sample,1_2_neut,1_2_cont,1_2_ent,1_2_Label,2_1_neut,2_1_cont,2_1_ent,2_1_Label,Type,agg_cont,agg_ent,agg_neut,agg_1_neut,agg_2_neut,ent_final,cont_final,neut_final,total
992,The hotel's corridors were quite plain and could benefit from some decoration.,The hotel is recommended and the staff were really helpful.,a,comm,27,0.8523542284965515,0.1459265500307083,0.0017191988881677,neutral,0.983664572238922,0.015615914016962,0.000719453964848,neutral,ref,0.1615424640476703,0.0024386528530157,1.8360188007354736,1.875821590423584,1.970217193875994,0.0,0.1615424640476703,3.536897317734467,3.6984397817821373
993,The hotel's corridors were quite plain and could benefit from some decoration.,The location is just near to the Piazza Navona.,a,comm,27,0.9187477827072144,0.0782981440424919,0.0029540914110839,neutral,0.99687659740448,0.0023474302142858,0.0007759769796393,neutral,ref,0.0806455742567777,0.0037300683907232,1.9156243801116943,1.875821590423584,1.9642357996531896,0.0,0.0806455742567777,3.6815076274143275,3.7621532016711052
994,The free Wi-Fi worked well and the Bulgari toiletries smelled lovely.,The hotel is recommended and the staff were really helpful.,a,comm,27,0.9975415468215942,0.0010740393772721,0.0013844822533428,neutral,0.9926618337631226,0.0004007938259746,0.0069373250007629,neutral,ref,0.0014748332032467,0.0083218072541057,1.9902033805847168,1.9449486136436462,1.970217193875994,0.0,0.0014748332032467,3.8959264611271758,3.8974012943304226
995,The free Wi-Fi worked well and the Bulgari toiletries smelled lovely.,The location is just near to the Piazza Navona.,a,comm,27,0.9018498659133912,0.0202907994389534,0.0778593569993972,neutral,0.9978439807891846,0.0009299952653236,0.0012260710354894,neutral,ref,0.021220794704277,0.07908542803488659,1.8996938467025757,1.9449486136436462,1.9642357996531896,0.0,0.021220794704277,3.7140525159575244,3.7352733106618015
996,The hospitality here at this hotel was so lovely and made the stay really good.,The hotel is recommended and the staff were really helpful.,b,comm,27,0.4572322070598602,0.0010987820569425,0.5416690707206726,entailment,0.6622729897499084,0.0008017207146622,0.3369253277778625,neutral,ref,0.0019005027716047,0.8785943984985352,1.1195051968097687,1.5575750321149826,1.8749725917975109,0.0,0.0019005027716047,1.9539171736641383,1.9558176764357431
997,The hospitality here at this hotel was so lovely and made the stay really good.,The location is just near to the Piazza Navona.,b,comm,27,0.9978442192077636,0.0008972678915597,0.0012585424119606,neutral,0.9978006482124328,0.0009520793682895,0.0012472496600821,neutral,ref,0.0018493472598492,0.0025057920720427,1.9956448674201963,1.5575750321149826,1.9479620589150324,0.0,0.0018493472598492,3.4978950468569265,3.499744394116776
998,There's nothing at all to complain about and cannot recommend this place enough.,The hotel is recommended and the staff were really helpful.,b,comm,27,0.7951145768165588,0.0428016409277915,0.1620837897062301,neutral,0.997115969657898,0.0005791373550891,0.0023049544543027,neutral,ref,0.043380778282880596,0.1643887441605328,1.7922305464744568,1.7123748362064362,1.8749725917975109,0.0,0.043380778282880596,3.231099307193762,3.2744800854766427
999,There's nothing at all to complain about and cannot recommend this place enough.,The location is just near to the Piazza Navona.,b,comm,27,0.6349339485168457,0.3603318035602569,0.0047342623583972,neutral,0.9975851774215698,0.0010970360599458,0.0013178299413993,neutral,ref,0.3614288396202027,0.0060520922997965,1.6325191259384155,1.7123748362064362,1.9479620589150324,0.0,0.3614288396202027,3.0305029922466784,3.391931831866881
1000,Everything is so close to this hotel that it's perfect based on location alone.,The hotel is recommended and the staff were really helpful.,b,comm,27,0.9977961778640748,0.0011932333000004,0.0010105561232194,neutral,0.9977589845657348,0.0007733209640718,0.0014676398131996,neutral,ref,0.0019665542640722,0.0024781959364190004,1.9955551624298096,1.985856145620346,1.8749725917975109,0.0,0.0019665542640722,3.8522504211683333,3.8542169754324056
1001,Everything is so close to this hotel that it's perfect based on location alone.,The location is just near to the Piazza Navona.,b,comm,27,0.9783692955970764,0.0099777048453688,0.0116529995575547,neutral,0.9977878332138062,0.0011624597245827,0.0010496521135792,neutral,ref,0.0111401645699515,0.012702651671133899,1.9761571288108826,1.985856145620346,1.9479620589150324,0.0,0.0111401645699515,3.886553520295238,3.8976936848651897
1002,"Historical sites aren't too far by foot and places to eat and drink are only 50 metres away, with the river nearby too.",The hotel is recommended and the staff were really helpful.,b,comm,27,0.9976671934127808,0.0011721197515726,0.0011607577325776,neutral,0.99765282869339,0.0011911144247278,0.0011560746934264,neutral,ref,0.0023632341763004,0.002316832426004,1.9953200221061707,1.991197794675827,1.8749725917975109,0.0,0.0023632341763004,3.857124425273314,3.8594876594496146
1003,"Historical sites aren't too far by foot and places to eat and drink are only 50 metres away, with the river nearby too.",The location is just near to the Piazza Navona.,b,comm,27,0.9978163242340088,0.0009373826324008,0.001246330444701,neutral,0.9892592430114746,0.0078281732276082,0.0029125385917723,neutral,ref,0.008765555860009001,0.0041588690364733,1.9870755672454834,1.991197794675827,1.9479620589150324,0.0,0.008765555860009001,3.9138891361236565,3.9226546919836656
1004,The rooms are bursting with character and really lovely with period decoration and style.,The hotel is recommended and the staff were really helpful.,b,comm,27,0.9978050589561462,0.0008695978322066,0.0013253157958388,neutral,0.9974145889282228,0.0005826753913424,0.0020026764832437,neutral,ref,0.001452273223549,0.0033279922790825,1.995219647884369,1.9953743517398834,1.8749725917975109,0.0,0.001452273223549,3.8611196395767955,3.8625719128003446
1005,The rooms are bursting with character and really lovely with period decoration and style.,The location is just near to the Piazza Navona.,b,comm,27,0.99775630235672,0.0009310799650847,0.0013126920675858,neutral,0.997772753238678,0.0011633608955889,0.0010638823732733,neutral,ref,0.0020944408606736,0.0023765744408591003,1.995529055595398,1.9953743517398834,1.9479620589150324,0.0,0.0020944408606736,3.934520801737559,3.936615242598233
1006,The bed was large so that is a bonus.,The hotel is recommended and the staff were really helpful.,b,comm,27,0.9975690245628356,0.0014066359726712,0.0010242643766105,neutral,0.99756121635437,0.000654969131574,0.0017837982159107,neutral,ref,0.0020616051042452,0.0028080625925211997,1.9951302409172056,1.9772775173187256,1.8749725917975109,0.0,0.0020616051042452,3.842870743546297,3.8449323486505422
1007,The bed was large so that is a bonus.,The location is just near to the Piazza Navona.,b,comm,27,0.9635123014450072,0.0194516107439994,0.0170360505580902,neutral,0.995912492275238,0.001521186903119,0.002566339680925,neutral,ref,0.020972797647118402,0.0196023902390152,1.9594247937202454,1.9772775173187256,1.9479620589150324,0.0,0.020972797647118402,3.8451309602589094,3.866103757906028
1008,Many of staff members were able to provide detailed information about the city and ideas for what to do and where.,The hotel is recommended and the staff were really helpful.,b,comm,27,0.9969468712806702,0.0005493859061971,0.0025037759914994,neutral,0.9944950938224792,0.0004189502506051,0.0050859227776527,neutral,ref,0.0009683361568022,0.0075896987691521,1.9914419651031494,1.9933342039585114,1.8749725917975109,0.0,0.0009683361568022,3.851899341647426,3.852867677804228
1009,Many of staff members were able to provide detailed information about the city and ideas for what to do and where.,The location is just near to the Piazza Navona.,b,comm,27,0.9977980852127076,0.0011363911908119,0.0010656106751412,neutral,0.9974283576011658,0.0016479193000122,0.0009237300837412,neutral,ref,0.0027843104908241,0.0019893407588823997,1.9952264428138733,1.9933342039585114,1.9479620589150324,0.0,0.0027843104908241,3.9318976489918054,3.9346819594826297
1010,"The hotel provided a breakfast to guests that was adequate, but with a superb coffee available.",The hotel is recommended and the staff were really helpful.,b,comm,27,0.9978442192077636,0.0010998138459399,0.001056010602042,neutral,0.9975570440292358,0.0006278584478422,0.0018150721443817,neutral,ref,0.0017276722937821,0.0028710827464237003,1.9954012632369995,1.9950690865516663,1.8749725917975109,0.0,0.0017276722937821,3.8611602712450535,3.8628879435388357
1011,"The hotel provided a breakfast to guests that was adequate, but with a superb coffee available.",The location is just near to the Piazza Navona.,b,comm,27,0.996938705444336,0.0010067460825666,0.0020545239094644,neutral,0.9977982044219972,0.0009925204794853,0.001209262991324,neutral,ref,0.0019992665620519002,0.0032637869007884,1.9947369098663332,1.9950690865516663,1.9479620589150324,0.0,0.0019992665620519002,3.9326346370864282,3.9346339036484803
1012,The top-deck roof garden is really spectacular and live up to the photos provided on the website.,The hotel is recommended and the staff were really helpful.,b,comm,27,0.9975988268852234,0.0012557000154629,0.0011455154744908,neutral,0.9973504543304444,0.0006183609948493,0.0020311272237449,neutral,ref,0.0018740610103122,0.0031766426982356996,1.9949492812156677,1.9951469600200653,1.8749725917975109,0.0,0.0018740610103122,3.860361033066015,3.8622350940763273
1013,The top-deck roof garden is really spectacular and live up to the photos provided on the website.,The location is just near to the Piazza Navona.,b,comm,27,0.9976857900619508,0.0014054282801225,0.0009087800863198,neutral,0.9976588487625122,0.0013799449661746,0.0009611768182367,neutral,ref,0.0027853732462971,0.0018699569045564999,1.995344638824463,1.9951469600200653,1.9479620589150324,0.0,0.0027853732462971,3.9339313562275424,3.9367167294738397
1014,This hotel is absolutely gorgeous and will make you want to stay there again.,Hotel Campo de Fiori makes your stay truly special.,a,b,27,0.9921028017997742,0.0004590263415593,0.0074381884187459,neutral,0.9109119176864624,0.0025553493760526,0.0865327641367912,neutral,gen,0.0030143757176118997,0.0939709525555371,1.9030147194862366,1.8334028601646424,1.8457099028996058,0.0,0.0030143757176118997,3.5002032615402356,3.5032176372578476
1015,This hotel is absolutely gorgeous and will make you want to stay there again.,The hotel is a five minute walk to the Campo De 'Fiori which is a wonderful area for eating and drinking as well as having great nightlife.,a,b,27,0.9978304505348206,0.0009353688219562,0.0012341688852757,neutral,0.9977481961250304,0.0010679104598239,0.0011839165817946,neutral,gen,0.0020032792817801,0.0024180854670703003,1.995578646659851,1.8334028601646424,1.9093565429959978,0.0,0.0020032792817801,3.734482248503695,3.736485527785475
1016,This hotel is absolutely gorgeous and will make you want to stay there again.,The rooms in the hotel are typical European sized but they are beautifully done in a period setting.,a,b,27,0.9647627472877502,0.0006251778104342,0.0346121564507484,neutral,0.9974831938743592,0.0008067825110629,0.0017101033590734,neutral,gen,0.0014319603214971001,0.0363222598098218,1.9622459411621094,1.8334028601646424,1.988393213067736,0.0,0.0014319603214971001,3.752187593106564,3.753619553428061
1017,This hotel is absolutely gorgeous and will make you want to stay there again.,Bed was large and aircon was provided.,a,b,27,0.9978358149528505,0.0007947773556225,0.0013694704975932,neutral,0.997710108757019,0.0008484139107167,0.0014415258774533,neutral,gen,0.0016431912663391998,0.0028109963750465,1.9955459237098694,1.8334028601646424,1.8331856216703142,0.0,0.0016431912663391998,3.6584228630777655,3.660066054344105
1018,This hotel is absolutely gorgeous and will make you want to stay there again.,"The staff at the hotel were extremely passionate about when and where to see and don't mind being ripped off, the only negatives are the dreadfull breakfast (for instance, the cheese had never seen a cow and the orange juice looks radio-active) and the",a,b,27,0.3284953832626343,0.668831467628479,0.0026731006801128,contradiction,0.982133686542511,0.0170739647001028,0.0007924173260107,neutral,gen,0.6859054323285818,0.0034655180061235,1.3106290698051453,1.8334028601646424,1.5337247951205686,0.0,0.6859054323285818,2.1085871623980155,2.7944925947265973
1019,The hotel is perfectly situated for accessing all the main sights in Rome.,Hotel Campo de Fiori makes your stay truly special.,a,b,27,0.997533917427063,0.0010164438281208,0.0014496408402919,neutral,0.9344845414161682,0.0022132010199129,0.0633022785186767,neutral,gen,0.0032296448480337,0.0647519193589686,1.9320184588432312,1.9656738877296447,1.8457099028996058,0.0,0.0032296448480337,3.6856137458094556,3.6888433906574893
1020,The hotel is perfectly situated for accessing all the main sights in Rome.,The hotel is a five minute walk to the Campo De 'Fiori which is a wonderful area for eating and drinking as well as having great nightlife.,a,b,27,0.9154455065727234,0.0035165811423212,0.0810379087924957,neutral,0.997606635093689,0.0014972127974033,0.0008961650310084,neutral,gen,0.0050137939397245,0.0819340738235041,1.9130521416664124,1.9656738877296447,1.9093565429959978,0.0,0.0050137939397245,3.7042540839617946,3.709267877901519
1021,The hotel is perfectly situated for accessing all the main sights in Rome.,The rooms in the hotel are typical European sized but they are beautifully done in a period setting.,a,b,27,0.9976739287376404,0.0011299230391159,0.0011961313430219,neutral,0.9975726008415222,0.0009499373845756,0.0014774419832974,neutral,gen,0.0020798604236915,0.0026735733263193,1.9952465295791626,1.9656738877296447,1.988393213067736,0.0,0.0020798604236915,3.9446681792438385,3.94674803966753
1022,The hotel is perfectly situated for accessing all the main sights in Rome.,Bed was large and aircon was provided.,a,b,27,0.9977226853370668,0.0010877879103645,0.0011895127827301,neutral,0.9978138208389282,0.0010585389100015,0.0011275947326794,neutral,gen,0.002146326820366,0.0023171075154095,1.9955365061759949,1.9656738877296447,1.8331856216703142,0.0,0.002146326820366,3.790375379228415,3.792521706048781
1023,The hotel is perfectly situated for accessing all the main sights in Rome.,"The staff at the hotel were extremely passionate about when and where to see and don't mind being ripped off, the only negatives are the dreadfull breakfast (for instance, the cheese had never seen a cow and the orange juice looks radio-active) and the",a,b,27,0.9970892071723938,0.0020887341815978,0.0008220464806072,neutral,0.995426595211029,0.0039305975660681,0.0006428087363019,neutral,gen,0.006019331747665899,0.0014648552169091,1.9925158023834229,1.9656738877296447,1.5337247951205686,0.0,0.006019331747665899,3.486662669073429,3.492682000821095
1024,Piazza Navona is a great location and you can walk to all the historical sights too.,Hotel Campo de Fiori makes your stay truly special.,a,b,27,0.9070091247558594,0.0905774384737014,0.002413424430415,neutral,0.5128084421157837,0.4772955179214477,0.0098960706964135,neutral,gen,0.5678729563951491,0.0123094951268285,1.419817566871643,1.7721086263656616,1.8457099028996058,0.0,0.5678729563951491,2.553814314075848,3.1216872704709973
1025,Piazza Navona is a great location and you can walk to all the historical sights too.,The hotel is a five minute walk to the Campo De 'Fiori which is a wonderful area for eating and drinking as well as having great nightlife.,a,b,27,0.5717224478721619,0.4231724143028259,0.0051050819456577,neutral,0.9060840010643004,0.0915095806121826,0.0024064285680651,neutral,gen,0.5146819949150085,0.007511510513722799,1.4778064489364624,1.7721086263656616,1.9093565429959978,0.0,0.5146819949150085,2.743191697697265,3.2578736926122733
1026,Piazza Navona is a great location and you can walk to all the historical sights too.,The rooms in the hotel are typical European sized but they are beautifully done in a period setting.,a,b,27,0.9976928234100342,0.0012232580920681,0.0010839651804417,neutral,0.9976966977119446,0.000889208051376,0.0014140311395749,neutral,gen,0.0021124661434441,0.0024979963200166,1.9953895211219788,1.7721086263656616,1.988393213067736,0.0,0.0021124661434441,3.7518334012585575,3.7539458674020016
1027,Piazza Navona is a great location and you can walk to all the historical sights too.,Bed was large and aircon was provided.,a,b,27,0.9956876635551452,0.0029485749546438,0.0013637777883559,neutral,0.9874159693717957,0.0053033321164548,0.0072807725518941,neutral,gen,0.0082519070710986,0.008644550340250001,1.983103632926941,1.7721086263656616,1.8331856216703142,0.0,0.0082519070710986,3.5745834554119744,3.582835362483073
1028,Piazza Navona is a great location and you can walk to all the historical sights too.,"The staff at the hotel were extremely passionate about when and where to see and don't mind being ripped off, the only negatives are the dreadfull breakfast (for instance, the cheese had never seen a cow and the orange juice looks radio-active) and the",a,b,27,0.9912015199661256,0.0077653187327086,0.0010331408120691,neutral,0.9932244420051576,0.0061427261680364,0.0006328243762254,neutral,gen,0.013908044900745,0.0016659651882945,1.9844259619712832,1.7721086263656616,1.5337247951205686,0.0,0.013908044900745,3.279849717821828,3.2937577627225734
1029,Rooms not huge but comfortable and a good bathroom.,Hotel Campo de Fiori makes your stay truly special.,a,b,27,0.9977802634239196,0.0010140750091522,0.0012056991690769,neutral,0.947380781173706,0.0076388572342693,0.0449802763760089,neutral,gen,0.0086529322434215,0.0461859755450858,1.9451610445976257,1.8147531509399415,1.8457099028996058,0.0,0.0086529322434215,3.559314966623316,3.567967898866738
1030,Rooms not huge but comfortable and a good bathroom.,The hotel is a five minute walk to the Campo De 'Fiori which is a wonderful area for eating and drinking as well as having great nightlife.,a,b,27,0.9977937936782836,0.0010811386164277,0.001125041861087,neutral,0.99772709608078,0.001279080286622,0.0009937803260982,neutral,gen,0.0023602189030497,0.0021188221871852,1.9955208897590637,1.8147531509399415,1.9093565429959978,0.0,0.0023602189030497,3.715766190092217,3.718126408995267
1031,Rooms not huge but comfortable and a good bathroom.,The rooms in the hotel are typical European sized but they are beautifully done in a period setting.,a,b,27,0.9950003027915956,0.0007693911320529,0.0042302231304347,neutral,0.9977490305900574,0.0008892110781744,0.0013617804506793,neutral,gen,0.0016586022102272999,0.005592003581114001,1.9927493333816528,1.8147531509399415,1.988393213067736,0.0,0.0016586022102272999,3.789597335447427,3.7912559376576542
1032,Rooms not huge but comfortable and a good bathroom.,Bed was large and aircon was provided.,a,b,27,0.5670011639595032,0.4035394191741943,0.0294593982398509,neutral,0.6261184215545654,0.3707427382469177,0.0031388907227665,neutral,gen,0.7742821574211121,0.0325982889626174,1.1931195855140686,1.8147531509399415,1.8331856216703142,0.0,0.7742821574211121,2.1767584367388646,2.9510405941599767
1033,Rooms not huge but comfortable and a good bathroom.,"The staff at the hotel were extremely passionate about when and where to see and don't mind being ripped off, the only negatives are the dreadfull breakfast (for instance, the cheese had never seen a cow and the orange juice looks radio-active) and the",a,b,27,0.9609169363975524,0.0367231369018554,0.0023598941043019,neutral,0.9862979650497437,0.0128535907715559,0.000848488183692,neutral,gen,0.0495767276734113,0.0032083822879939,1.9472149014472961,1.8147531509399415,1.5337247951205686,0.0,0.0495767276734113,3.256536682492765,3.3061134101661764
1034,"The Richard Meier rooms were great, with adjustable beds and clever use of the space available at the hotel.",Hotel Campo de Fiori makes your stay truly special.,a,b,27,0.9967166781425476,0.0024169704411178,0.0008663692278787,neutral,0.8909598588943481,0.0182950291782617,0.0907451063394546,neutral,gen,0.0207119996193795,0.09161147556733329,1.8876765370368958,1.8768746256828308,1.8457099028996058,0.0,0.0207119996193795,3.515165676847962,3.535877676467342
1035,"The Richard Meier rooms were great, with adjustable beds and clever use of the space available at the hotel.",The hotel is a five minute walk to the Campo De 'Fiori which is a wonderful area for eating and drinking as well as having great nightlife.,a,b,27,0.9977293610572816,0.0012723753461614,0.0009982298361137,neutral,0.997648537158966,0.0014240479795262,0.000927441404201,neutral,gen,0.0026964233256876,0.0019256712403146999,1.9953778982162476,1.8768746256828308,1.9093565429959978,0.0,0.0026964233256876,3.7774796831020128,3.7801761064277004
1036,"The Richard Meier rooms were great, with adjustable beds and clever use of the space available at the hotel.",The rooms in the hotel are typical European sized but they are beautifully done in a period setting.,a,b,27,0.9964028596878052,0.0021953268442302,0.0014018478104844,neutral,0.9960715770721436,0.0010512432781979,0.0028772205114364,neutral,gen,0.0032465701224281,0.0042790683219207995,1.9924744367599487,1.8768746256828308,1.988393213067736,0.0,0.0032465701224281,3.850705207885778,3.853951778008206
1037,"The Richard Meier rooms were great, with adjustable beds and clever use of the space available at the hotel.",Bed was large and aircon was provided.,a,b,27,0.9737390279769896,0.0023918913211673,0.0238690450787544,neutral,0.9946297407150269,0.0022979162167757,0.0030722580850124,neutral,gen,0.004689807537943,0.026941303163766802,1.9683687686920166,1.8768746256828308,1.8331856216703142,0.0,0.004689807537943,3.650927013211536,3.6556168207494792
1038,"The Richard Meier rooms were great, with adjustable beds and clever use of the space available at the hotel.","The staff at the hotel were extremely passionate about when and where to see and don't mind being ripped off, the only negatives are the dreadfull breakfast (for instance, the cheese had never seen a cow and the orange juice looks radio-active) and the",a,b,27,0.5550810098648071,0.4423480033874511,0.0025709716137498,neutral,0.9853944778442384,0.013664866797626,0.0009406559984199,neutral,gen,0.45601287018507713,0.0035116276121697,1.5404754877090454,1.8768746256828308,1.5337247951205686,0.0,0.45601287018507713,2.553141406258252,3.0091542764433292
1039,"Breakfast was really good, starting the day with a refreshing Bucks Fizz.",Hotel Campo de Fiori makes your stay truly special.,a,b,27,0.9954492449760436,0.0033688282128423,0.0011818658094853,neutral,0.919309377670288,0.006109261419624,0.0745814070105552,neutral,gen,0.0094780896324663,0.0757632728200405,1.9147586226463316,1.5265786910778842,1.8457099028996058,0.0,0.0094780896324663,3.216410027624521,3.2258881172569875
1040,"Breakfast was really good, starting the day with a refreshing Bucks Fizz.",The hotel is a five minute walk to the Campo De 'Fiori which is a wonderful area for eating and drinking as well as having great nightlife.,a,b,27,0.9972602128982544,0.0019315291428938,0.0008082731510512,neutral,0.9973642230033876,0.0017505779396742,0.0008852523751556,neutral,gen,0.0036821070825679997,0.0016935255262068,1.9946244359016418,1.5265786910778842,1.9093565429959978,0.0,0.0036821070825679997,3.426720095411907,3.430402202494475
1041,"Breakfast was really good, starting the day with a refreshing Bucks Fizz.",The rooms in the hotel are typical European sized but they are beautifully done in a period setting.,a,b,27,0.9942693710327148,0.0049515003338456,0.0007790746167302,neutral,0.9966368675231934,0.0012648154515773,0.0020982797723263,neutral,gen,0.0062163157854228995,0.0028773543890565,1.9909062385559082,1.5265786910778842,1.988393213067736,0.0,0.0062163157854228995,3.499536418286159,3.505752734071582
1042,"Breakfast was really good, starting the day with a refreshing Bucks Fizz.",Bed was large and aircon was provided.,a,b,27,0.9864700436592102,0.0124102663248777,0.0011196525301784,neutral,0.716630756855011,0.2755425572395324,0.0078267036005854,neutral,gen,0.2879528235644101,0.0089463561307638,1.7031008005142212,1.5265786910778842,1.8331856216703142,0.0,0.2879528235644101,2.8196413475501414,3.1075941711145516
1043,"Breakfast was really good, starting the day with a refreshing Bucks Fizz.","The staff at the hotel were extremely passionate about when and where to see and don't mind being ripped off, the only negatives are the dreadfull breakfast (for instance, the cheese had never seen a cow and the orange juice looks radio-active) and the",a,b,27,0.000904900196474,0.9988998174667358,0.0001952332968357,contradiction,0.0285984575748443,0.9705983400344848,0.0008032300975173,contradiction,gen,1.9694981575012207,0.0009984633943530001,0.029503357771318302,1.5265786910778842,1.5337247951205686,0.0,1.9694981575012207,0.04524356484223174,2.0147417223434525
1044,The staff at this hotel could benefit from a small facelift as they were friendly and helpful but overall it was a great stay.,Hotel Campo de Fiori makes your stay truly special.,a,b,27,0.99367094039917,0.0052860351279377,0.0010430477559566,neutral,0.9238514304161072,0.0101569592952728,0.0659915506839752,neutral,gen,0.0154429944232105,0.0670345984399318,1.917522370815277,1.9651262640953064,1.8457099028996058,0.0,0.0154429944232105,3.657850596773666,3.6732935911968765
1045,The staff at this hotel could benefit from a small facelift as they were friendly and helpful but overall it was a great stay.,The hotel is a five minute walk to the Campo De 'Fiori which is a wonderful area for eating and drinking as well as having great nightlife.,a,b,27,0.9958093166351318,0.0034367837943136,0.0007538841455243,neutral,0.997726023197174,0.001249436638318,0.0010245075682178,neutral,gen,0.0046862204326316,0.0017783917137421,1.993535339832306,1.9651262640953064,1.9093565429959978,0.0,0.0046862204326316,3.8619057526593976,3.8665919730920293
1046,The staff at this hotel could benefit from a small facelift as they were friendly and helpful but overall it was a great stay.,The rooms in the hotel are typical European sized but they are beautifully done in a period setting.,a,b,27,0.9919622540473938,0.0073244753293693,0.0007132356986403,neutral,0.9977782368659972,0.0009935924317687,0.0012281164526939,neutral,gen,0.008318067761138,0.0019413521513341999,1.9897404909133911,1.9651262640953064,1.988393213067736,0.0,0.008318067761138,3.933306552750755,3.941624620511893
1047,The staff at this hotel could benefit from a small facelift as they were friendly and helpful but overall it was a great stay.,Bed was large and aircon was provided.,a,b,27,0.995779037475586,0.0033726226538419,0.0008482726989313,neutral,0.9977450966835022,0.0012026306940242,0.0010522184893488,neutral,gen,0.0045752533478661,0.0019004911882800999,1.9935241341590881,1.9651262640953064,1.8331856216703142,0.0,0.0045752533478661,3.785883505111072,3.7904587584589384
1048,The staff at this hotel could benefit from a small facelift as they were friendly and helpful but overall it was a great stay.,"The staff at the hotel were extremely passionate about when and where to see and don't mind being ripped off, the only negatives are the dreadfull breakfast (for instance, the cheese had never seen a cow and the orange juice looks radio-active) and the",a,b,27,0.9495639204978944,0.0261335466057062,0.024302527308464,neutral,0.9817450642585754,0.0172905232757329,0.000964390579611,neutral,gen,0.0434240698814391,0.025266917888075002,1.9313089847564697,1.9651262640953064,1.5337247951205686,0.0,0.0434240698814391,3.371739747148333,3.415163817029772
1049,This hotel is absolutely gorgeous and will make you want to stay there again.,The location of the hotel is perfect and the staff are very helpful and friendly.,a,comm,27,0.9831703305244446,0.0006218620110303,0.0162077732384204,neutral,0.997031569480896,0.0005306990933604,0.0024377272929996,neutral,gen,0.0011525611043907,0.01864550053142,1.9802019000053406,1.9802019000053406,1.890144488641194,0.0,0.0011525611043907,3.8314094825889793,3.83256204369337
1050,The hotel is perfectly situated for accessing all the main sights in Rome.,The location of the hotel is perfect and the staff are very helpful and friendly.,a,comm,27,0.9973294734954834,0.0005994989187456,0.0020710276439785,neutral,0.9975295662879944,0.0010001643095165,0.0014702718472108,neutral,gen,0.0015996632282621,0.0035412994911892997,1.9948590397834778,1.9948590397834778,1.890144488641194,0.0,0.0015996632282621,3.8750067278208546,3.876606391049117
1051,Piazza Navona is a great location and you can walk to all the historical sights too.,The location of the hotel is perfect and the staff are very helpful and friendly.,a,comm,27,0.9975772500038148,0.0014004369731992,0.0010222970740869,neutral,0.9976964592933656,0.0012498763389885,0.0010536060435697,neutral,gen,0.0026503133121877,0.0020759031176566,1.9952737092971804,1.9952737092971804,1.890144488641194,0.0,0.0026503133121877,3.8762301237957804,3.878880437107968
1052,Rooms not huge but comfortable and a good bathroom.,The location of the hotel is perfect and the staff are very helpful and friendly.,a,comm,27,0.997742772102356,0.0011596187250688,0.0010976672638207,neutral,0.9976732134819032,0.0013955838512629,0.0009312427137047,neutral,gen,0.0025552025763316997,0.0020289099775253998,1.995415985584259,1.995415985584259,1.890144488641194,0.0,0.0025552025763316997,3.876658402881962,3.8792136054582937
1053,"The Richard Meier rooms were great, with adjustable beds and clever use of the space available at the hotel.",The location of the hotel is perfect and the staff are very helpful and friendly.,a,comm,27,0.9973449110984802,0.0017507952870801,0.0009043260943144,neutral,0.9978592991828918,0.0009365553269162,0.0012041835580021,neutral,gen,0.0026873506139963,0.0021085096523165,1.995204210281372,1.995204210281372,1.890144488641194,0.0,0.0026873506139963,3.8760050205162955,3.878692371130292
1054,"Breakfast was really good, starting the day with a refreshing Bucks Fizz.",The location of the hotel is perfect and the staff are very helpful and friendly.,a,comm,27,0.9976119995117188,0.001533507136628,0.0008545108139514,neutral,0.99770587682724,0.0007882486679591,0.0015058586141094,neutral,gen,0.0023217558045871,0.0023603694280608,1.9953178763389587,1.9953178763389587,1.890144488641194,0.0,0.0023217558045871,3.8763613206459224,3.8786830764505096
1055,The staff at this hotel could benefit from a small facelift as they were friendly and helpful but overall it was a great stay.,The location of the hotel is perfect and the staff are very helpful and friendly.,a,comm,27,0.4345333874225616,0.5623775720596313,0.003089002566412,contradiction,0.8402053117752075,0.0570695921778678,0.1027250587940216,neutral,gen,0.6194471642374991,0.1058140613604336,1.2747386991977692,1.2747386991977692,1.890144488641194,0.0,0.6194471642374991,2.142025964420001,2.7614731286575003
1056,Hotel Campo de Fiori makes your stay truly special.,The location of the hotel is perfect and the staff are very helpful and friendly.,b,comm,27,0.898879885673523,0.001743545406498,0.0993764996528625,neutral,0.9972021579742432,0.0005825299303978,0.0022153717000037,neutral,gen,0.0023260753368958,0.1015918713528662,1.8960820436477661,1.8960820436477661,1.8229585587978363,0.0,0.0023260753368958,3.5222082193525424,3.5245342946894382
1057,The hotel is a five minute walk to the Campo De 'Fiori which is a wonderful area for eating and drinking as well as having great nightlife.,The location of the hotel is perfect and the staff are very helpful and friendly.,b,comm,27,0.997793674468994,0.0009142011404037,0.0012921874877065,neutral,0.9976000189781188,0.0010783418547362,0.0013216057559475,neutral,gen,0.0019925429951399,0.002613793243654,1.9953936934471128,1.9953936934471128,1.8229585587978363,0.0,0.0019925429951399,3.8095746982498975,3.8115672412450374
