,Sentence1,Sentence2,Sent1_entity,Sent2_entity,Sample,1_2_neut,1_2_cont,1_2_ent,1_2_Label,2_1_neut,2_1_cont,2_1_ent,2_1_Label,Type,avg_cont,avg_ent,weight_1_2_neut,weight_2_1_neut,ent_final,cont_final,neut_final,total
1121,"The rooms in the hotel are brilliant, especially the separete bedroom.",Bathroom could use a little updating but would speculate that it has been updated within last 10 years.,a,b,28,0.0119889248162508,0.9874605536460876,0.0005505427834577,contradiction,0.9572122693061828,0.0407488271594047,0.0020389703568071,neutral,gen,0.5141046904027462,0.0012947565701324,0.7194385457163056,0.9480562309424082,-0.0012947565701324,0.5141046904027462,0.7194385457163056,1.2322484795489195
1122,"The rooms in the hotel are brilliant, especially the separete bedroom.","The service personnel at the hotel were all top-class, from the front desk to the housekeeping staff.",a,b,28,0.9968531727790833,0.0020389650017023,0.0011079394025728,neutral,0.9911863207817078,0.0067910151556134,0.0020226438064128,neutral,gen,0.00441499007865785,0.0015652916044928,0.7194385457163056,0.9892793397108713,-0.0015652916044928,0.00441499007865785,0.7194385457163056,0.7222882441904707
1123,"The rooms in the hotel are brilliant, especially the separete bedroom.",The hotel provides an excellent continental breakfast with self-service from two tables.,a,b,28,0.9868922829627992,0.0121154403313994,0.0009923400357365,neutral,0.9154772758483888,0.0763112753629684,0.0082114990800619,neutral,gen,0.0442133578471839,0.0046019195578992,0.7194385457163056,0.9411832292874655,-0.0046019195578992,0.0442133578471839,0.7194385457163056,0.7590499840055903
1124,The views of the campanile are great too.,The Orto de' Medici is a charming 3-star hotel in central Florence in a pleasant walk away from the main downtown sights in a less touristy and more local scene.,a,b,28,0.9976084232330322,0.0012014493113383,0.0011900606332346,neutral,0.8999593257904053,0.0144874900579452,0.0855531767010688,neutral,gen,0.00784446968464175,0.043371618667151696,0.9016499718030294,0.8244792607923349,-0.043371618667151696,0.00784446968464175,0.9016499718030294,0.8661228228205194
1125,The views of the campanile are great too.,The rooms in the hotel are fairly spacious but basic in decor and clean.,a,b,28,0.9966375827789308,0.0026482348330318,0.0007142199319787,neutral,0.9897852540016174,0.0075588547624647,0.0026559720281511,neutral,gen,0.00510354479774825,0.0016850959800649,0.9016499718030294,0.9495176672935486,-0.0016850959800649,0.00510354479774825,0.9016499718030294,0.9050684206207128
1126,The views of the campanile are great too.,Bedroom windows are double-paned so that noise is not a problem.,a,b,28,0.9974948167800904,0.0016071206191554,0.0008981096325442,neutral,0.8757409453392029,0.0650617554783821,0.0591972470283508,neutral,gen,0.03333443804876875,0.0300476783304475,0.9016499718030294,0.9360064963499705,-0.0300476783304475,0.03333443804876875,0.9016499718030294,0.9049367315213507
1127,The views of the campanile are great too.,Bathroom could use a little updating but would speculate that it has been updated within last 10 years.,a,b,28,0.4229744076728821,0.5754579901695251,0.0015676110051572,contradiction,0.8698747158050537,0.1258999705314636,0.0042253397405147,neutral,gen,0.3506789803504944,0.00289647537283595,0.9016499718030294,0.9480562309424082,-0.00289647537283595,0.3506789803504944,0.9016499718030294,1.249432476780688
1128,The views of the campanile are great too.,"The service personnel at the hotel were all top-class, from the front desk to the housekeeping staff.",a,b,28,0.9975760579109192,0.001477641519159,0.0009462949819862,neutral,0.9787841439247132,0.0166561901569366,0.0045596198178827,neutral,gen,0.0090669158380478,0.00275295739993445,0.9016499718030294,0.9892793397108713,-0.00275295739993445,0.0090669158380478,0.9016499718030294,0.9079639302411427
1129,The views of the campanile are great too.,The hotel provides an excellent continental breakfast with self-service from two tables.,a,b,28,0.9976085424423218,0.0013326408807188,0.0010588587028905,neutral,0.8568232655525208,0.0189196560531854,0.1242571398615837,neutral,gen,0.0101261484669521,0.0626579992822371,0.9016499718030294,0.9411832292874655,-0.0626579992822371,0.0101261484669521,0.9016499718030294,0.8491181209877444
1130,The staff at the hotel were very friendly and helpful.,The Orto de' Medici is a charming 3-star hotel in central Florence in a pleasant walk away from the main downtown sights in a less touristy and more local scene.,a,b,28,0.9973906874656676,0.0012630299897864,0.0013463207287713,neutral,0.997156023979187,0.0007259921403601,0.0021180107723921,neutral,gen,0.00099451106507325,0.0017321657505817,0.918564130862554,0.8244792607923349,-0.0017321657505817,0.00099451106507325,0.918564130862554,0.9178264761770455
1131,The staff at the hotel were very friendly and helpful.,The rooms in the hotel are fairly spacious but basic in decor and clean.,a,b,28,0.9949660897254944,0.004360849969089,0.0006730784079991,neutral,0.99738746881485,0.0017505469731986,0.0008619374711997,neutral,gen,0.0030556984711438,0.0007675079395994,0.918564130862554,0.9495176672935486,-0.0007675079395994,0.0030556984711438,0.918564130862554,0.9208523213940983
1132,The staff at the hotel were very friendly and helpful.,Bedroom windows are double-paned so that noise is not a problem.,a,b,28,0.9974765181541444,0.001636421191506,0.0008870977326296,neutral,0.8631607890129089,0.0558230280876159,0.0810162350535392,neutral,gen,0.028729724639560947,0.0409516663930844,0.918564130862554,0.9360064963499705,-0.0409516663930844,0.028729724639560947,0.918564130862554,0.9063421891090305
1133,The staff at the hotel were very friendly and helpful.,Bathroom could use a little updating but would speculate that it has been updated within last 10 years.,a,b,28,0.532403290271759,0.4653072953224182,0.002289444906637,neutral,0.9549975991249084,0.0314311161637306,0.0135713554918766,neutral,gen,0.24836920574307442,0.007930400199256801,0.918564130862554,0.9480562309424082,-0.007930400199256801,0.24836920574307442,0.918564130862554,1.1590029364063716
1134,The staff at the hotel were very friendly and helpful.,"The service personnel at the hotel were all top-class, from the front desk to the housekeeping staff.",a,b,28,0.9913813471794128,0.0005379144567996,0.0080807609483599,neutral,0.9745859503746032,0.0009620643104426,0.0244520455598831,neutral,gen,0.0007499893836211,0.0162664032541215,0.918564130862554,0.9892793397108713,-0.0162664032541215,0.0007499893836211,0.918564130862554,0.9030477169920536
1135,The staff at the hotel were very friendly and helpful.,The hotel provides an excellent continental breakfast with self-service from two tables.,a,b,28,0.9977668523788452,0.0009501745225861,0.0012829498155042,neutral,0.9978296160697936,0.0011634184047579,0.001006985316053,neutral,gen,0.001056796463672,0.0011449675657786,0.918564130862554,0.9411832292874655,-0.0011449675657786,0.001056796463672,0.918564130862554,0.9184759597604474
1136,One tip: bring a picnic lunch up to the rooftop terrace and get a breathtaking view of the city.,The Orto de' Medici is a charming 3-star hotel in central Florence in a pleasant walk away from the main downtown sights in a less touristy and more local scene.,a,b,28,0.9976264834403992,0.0011401462834328,0.0012334365164861,neutral,0.9805771708488464,0.0024929246865212,0.0169299002736806,neutral,gen,0.001816535484977,0.00908166839508335,0.9222449461619059,0.8244792607923349,-0.00908166839508335,0.001816535484977,0.9222449461619059,0.9149798132517996
1137,One tip: bring a picnic lunch up to the rooftop terrace and get a breathtaking view of the city.,The rooms in the hotel are fairly spacious but basic in decor and clean.,a,b,28,0.9692397117614746,0.0218888688832521,0.0088713793084025,neutral,0.9759019017219543,0.0153113603591918,0.0087866904214024,neutral,gen,0.01860011462122195,0.008829034864902451,0.9222449461619059,0.9495176672935486,-0.008829034864902451,0.01860011462122195,0.9222449461619059,0.9320160259182254
1138,One tip: bring a picnic lunch up to the rooftop terrace and get a breathtaking view of the city.,Bedroom windows are double-paned so that noise is not a problem.,a,b,28,0.9715940356254578,0.0263731852173805,0.0020327800884842,neutral,0.8838121891021729,0.0662406831979751,0.0499471053481102,neutral,gen,0.0463069342076778,0.025989942718297198,0.9222449461619059,0.9360064963499705,-0.025989942718297198,0.0463069342076778,0.9222449461619059,0.9425619376512865
1139,One tip: bring a picnic lunch up to the rooftop terrace and get a breathtaking view of the city.,Bathroom could use a little updating but would speculate that it has been updated within last 10 years.,a,b,28,0.756318211555481,0.1475757360458374,0.0961060672998428,neutral,0.948582887649536,0.0278639458119869,0.0235531870275735,neutral,gen,0.08771984092891215,0.059829627163708154,0.9222449461619059,0.9480562309424082,-0.059829627163708154,0.08771984092891215,0.9222449461619059,0.9501351599271098
1140,One tip: bring a picnic lunch up to the rooftop terrace and get a breathtaking view of the city.,"The service personnel at the hotel were all top-class, from the front desk to the housekeeping staff.",a,b,28,0.9830743670463562,0.0045598614960908,0.0123657556250691,neutral,0.9957764744758606,0.0024161175824701,0.0018074047984555,neutral,gen,0.0034879895392804497,0.0070865802117623,0.9222449461619059,0.9892793397108713,-0.0070865802117623,0.0034879895392804497,0.9222449461619059,0.9186463554894241
1141,One tip: bring a picnic lunch up to the rooftop terrace and get a breathtaking view of the city.,The hotel provides an excellent continental breakfast with self-service from two tables.,a,b,28,0.8556168675422668,0.1426161229610443,0.0017669688677415,neutral,0.8813179135322571,0.1132043749094009,0.0054776729084551,neutral,gen,0.1279102489352226,0.0036223208880983,0.9222449461619059,0.9411832292874655,-0.0036223208880983,0.1279102489352226,0.9222449461619059,1.04653287420903
1142,The Brunelleschi is a great place to stay for your stay in Florence.,The staff at the hotel were very friendly and helpful.,a,comm,28,0.9952672719955444,0.0005186081398278,0.0042141461744904,neutral,0.9974653720855712,0.0007791003445163,0.0017554668011143,neutral,gen,0.0006488542421720499,0.0029848064878023497,0.9928611814975739,0.8317838005411128,-0.0029848064878023497,0.0006488542421720499,0.9928611814975739,0.9905252292519435
1143,The Brunelleschi is a great place to stay for your stay in Florence.,The rooms are clean and the breakfast is excellent.,a,comm,28,0.9904550909996032,0.0006849662167951,0.0088599761947989,neutral,0.9974159002304076,0.0007525368710048,0.0018315872875973,neutral,gen,0.0007187515438999499,0.005345781741198099,0.9928611814975739,0.992686539888382,-0.005345781741198099,0.0007187515438999499,0.9928611814975739,0.9882341513002757
1144,The location of the hotel is unbeatable because it is on one of the main streets in the city and the Duomo is just steps away.,The staff at the hotel were very friendly and helpful.,a,comm,28,0.9975619316101074,0.001471159630455,0.0009669074206613,neutral,0.9977025389671326,0.0012419397244229,0.001055524800904,neutral,gen,0.0013565496774389499,0.00101121611078265,0.9974387586116791,0.8317838005411128,-0.00101121611078265,0.0013565496774389499,0.9974387586116791,0.9977840921783354
1145,The location of the hotel is unbeatable because it is on one of the main streets in the city and the Duomo is just steps away.,The rooms are clean and the breakfast is excellent.,a,comm,28,0.9973155856132508,0.0017598024569451,0.0009246197878383,neutral,0.9976080656051636,0.0010551974410191,0.001336675020866,neutral,gen,0.0014074999489821,0.00113064740435215,0.9974387586116791,0.992686539888382,-0.00113064740435215,0.0014074999489821,0.9974387586116791,0.997715611156309
1146,"The rooms in the hotel are brilliant, especially the separete bedroom.",The staff at the hotel were very friendly and helpful.,a,comm,28,0.9975224137306212,0.0015736271161586,0.0009039480355568,neutral,0.9977229237556458,0.0012096863938495,0.0010673447977751,neutral,gen,0.00139165675500405,0.00098564641666595,0.9976852834224701,0.8317838005411128,-0.00098564641666595,0.00139165675500405,0.9976852834224701,0.9980912937608082
1147,"The rooms in the hotel are brilliant, especially the separete bedroom.",The rooms are clean and the breakfast is excellent.,a,comm,28,0.9978481531143188,0.0010338173015043,0.0011180229485034,neutral,0.9974302649497986,0.0014545966405421,0.0011151740327477,neutral,gen,0.0012442069710232,0.00111659849062555,0.9976852834224701,0.992686539888382,-0.00111659849062555,0.0012442069710232,0.9976852834224701,0.9978128919028677
1148,The views of the campanile are great too.,The staff at the hotel were very friendly and helpful.,a,comm,28,0.9975829124450684,0.0014329255791381,0.0009841551072895,neutral,0.9955469369888306,0.002921518869698,0.0015315475175157,neutral,gen,0.00217722222441805,0.0012578513124026,0.9975681006908417,0.8317838005411128,-0.0012578513124026,0.00217722222441805,0.9975681006908417,0.9984874716028571
1149,The views of the campanile are great too.,The rooms are clean and the breakfast is excellent.,a,comm,28,0.997553288936615,0.0015073760878294,0.0009393258951604,neutral,0.9687836170196532,0.0244267079979181,0.0067897047847509,neutral,gen,0.012967042042873751,0.0038645153399556502,0.9975681006908417,0.992686539888382,-0.0038645153399556502,0.012967042042873751,0.9975681006908417,1.0066706273937598
1150,The staff at the hotel were very friendly and helpful.,The staff at the hotel were very friendly and helpful.,a,comm,28,0.0044925166293978,0.0013527187984436,0.9941547513008118,entailment,0.0044925166293978,0.0013527187984436,0.9941547513008118,entailment,gen,0.0013527187984436,0.9941547513008118,0.5005730963312089,0.8317838005411128,-0.9941547513008118,0.0013527187984436,0.5005730963312089,-0.49222893617115926
1151,The staff at the hotel were very friendly and helpful.,The rooms are clean and the breakfast is excellent.,a,comm,28,0.99665367603302,0.0005053866188973,0.0028409177903085,neutral,0.9977783560752868,0.0008926800219342,0.0013289684429764,neutral,gen,0.00069903332041575,0.00208494311664245,0.5005730963312089,0.992686539888382,-0.00208494311664245,0.00069903332041575,0.5005730963312089,0.49918718653498223
1152,One tip: bring a picnic lunch up to the rooftop terrace and get a breathtaking view of the city.,The staff at the hotel were very friendly and helpful.,a,comm,28,0.9976466298103333,0.0009898142889142,0.0013635919895023,neutral,0.9977725148200988,0.0010470012202858,0.0011804712703451,neutral,gen,0.0010184077546,0.0012720316299236999,0.9957882463932037,0.8317838005411128,-0.0012720316299236999,0.0010184077546,0.9957882463932037,0.99553462251788
1153,One tip: bring a picnic lunch up to the rooftop terrace and get a breathtaking view of the city.,The rooms are clean and the breakfast is excellent.,a,comm,28,0.9939298629760742,0.0043270485475659,0.001743119675666,neutral,0.9971030354499816,0.0015082010067999,0.0013887205859646,neutral,gen,0.0029176247771829,0.0015659201308153,0.9957882463932037,0.992686539888382,-0.0015659201308153,0.0029176247771829,0.9957882463932037,0.9971399510395713
1154,The Orto de' Medici is a charming 3-star hotel in central Florence in a pleasant walk away from the main downtown sights in a less touristy and more local scene.,The staff at the hotel were very friendly and helpful.,b,comm,28,0.997156023979187,0.0007259921403601,0.0021180107723921,neutral,0.9973906874656676,0.0012630299897864,0.0013463207287713,neutral,gen,0.00099451106507325,0.0017321657505817,0.9952214658260345,0.918564130862554,-0.0017321657505817,0.00099451106507325,0.9952214658260345,0.9944838111405261
1155,The Orto de' Medici is a charming 3-star hotel in central Florence in a pleasant walk away from the main downtown sights in a less touristy and more local scene.,The rooms are clean and the breakfast is excellent.,b,comm,28,0.993286907672882,0.0007670674240216,0.0059460080228745,neutral,0.997226059436798,0.001232381328009,0.0015415746020153,neutral,gen,0.0009997243760153,0.0037437913124449,0.9952214658260345,0.863394613067309,-0.0037437913124449,0.0009997243760153,0.9952214658260345,0.992477398889605
1156,The rooms in the hotel are fairly spacious but basic in decor and clean.,The staff at the hotel were very friendly and helpful.,b,comm,28,0.99738746881485,0.0017505469731986,0.0008619374711997,neutral,0.9949660897254944,0.004360849969089,0.0006730784079991,neutral,gen,0.0030556984711438,0.0007675079395994,0.9966371059417726,0.918564130862554,-0.0007675079395994,0.0030556984711438,0.9966371059417726,0.998925296473317
1157,The rooms in the hotel are fairly spacious but basic in decor and clean.,The rooms are clean and the breakfast is excellent.,b,comm,28,0.9958867430686952,0.0011016518110409,0.0030115977860987,neutral,0.9977999329566956,0.0010770196095108,0.0011229938827455,neutral,gen,0.00108933571027585,0.0020672958344221002,0.9966371059417726,0.863394613067309,-0.0020672958344221002,0.00108933571027585,0.9966371059417726,0.9956591458176263
1158,Bedroom windows are double-paned so that noise is not a problem.,The staff at the hotel were very friendly and helpful.,b,comm,28,0.8631607890129089,0.0558230280876159,0.0810162350535392,neutral,0.9974765181541444,0.001636421191506,0.0008870977326296,neutral,gen,0.028729724639560947,0.0409516663930844,0.9304905831813812,0.918564130862554,-0.0409516663930844,0.028729724639560947,0.9304905831813812,0.9182686414278578
1159,Bedroom windows are double-paned so that noise is not a problem.,The rooms are clean and the breakfast is excellent.,b,comm,28,0.9978203773498536,0.0011000618105754,0.0010795122943818,neutral,0.9974594712257384,0.0013927069958299,0.0011478600790724,neutral,gen,0.00124638440320265,0.0011136861867271,0.9304905831813812,0.863394613067309,-0.0011136861867271,0.00124638440320265,0.9304905831813812,0.9306232813978568
1160,Bathroom could use a little updating but would speculate that it has been updated within last 10 years.,The staff at the hotel were very friendly and helpful.,b,comm,28,0.9549975991249084,0.0314311161637306,0.0135713554918766,neutral,0.532403290271759,0.4653072953224182,0.002289444906637,neutral,gen,0.24836920574307442,0.007930400199256801,0.9661259949207306,0.918564130862554,-0.007930400199256801,0.24836920574307442,0.9661259949207306,1.2065648004645482
1161,Bathroom could use a little updating but would speculate that it has been updated within last 10 years.,The rooms are clean and the breakfast is excellent.,b,comm,28,0.9772543907165528,0.0214283224195241,0.0013172428589314,neutral,0.1958710253238678,0.8020909428596497,0.0020380718633532,contradiction,gen,0.41175963263958687,0.0016776573611423,0.9661259949207306,0.863394613067309,-0.0016776573611423,0.41175963263958687,0.9661259949207306,1.3762079701991752
1162,"The service personnel at the hotel were all top-class, from the front desk to the housekeeping staff.",The staff at the hotel were very friendly and helpful.,b,comm,28,0.9745859503746032,0.0009620643104426,0.0244520455598831,neutral,0.9913813471794128,0.0005379144567996,0.0080807609483599,neutral,gen,0.0007499893836211,0.0162664032541215,0.9835204780101776,0.918564130862554,-0.0162664032541215,0.0007499893836211,0.9835204780101776,0.9680040641396772
1163,"The service personnel at the hotel were all top-class, from the front desk to the housekeeping staff.",The rooms are clean and the breakfast is excellent.,b,comm,28,0.992455005645752,0.0009809822076931,0.006564050912857,neutral,0.9976738095283508,0.0007322713499888,0.001593938213773,neutral,gen,0.0008566267788409499,0.004078994563315,0.9835204780101776,0.863394613067309,-0.004078994563315,0.0008566267788409499,0.9835204780101776,0.9802981102257036
1164,The hotel provides an excellent continental breakfast with self-service from two tables.,The staff at the hotel were very friendly and helpful.,b,comm,28,0.9978296160697936,0.0011634184047579,0.001006985316053,neutral,0.9977668523788452,0.0009501745225861,0.0012829498155042,neutral,gen,0.001056796463672,0.0011449675657786,0.997321605682373,0.918564130862554,-0.0011449675657786,0.001056796463672,0.997321605682373,0.9972334345802665
1165,The hotel provides an excellent continental breakfast with self-service from two tables.,The rooms are clean and the breakfast is excellent.,b,comm,28,0.9968135952949524,0.0005512628122232,0.0026351436972618,neutral,0.9943373799324036,0.0003773846547119,0.0052852085791528,neutral,gen,0.00046432373346755003,0.0039601761382073,0.997321605682373,0.863394613067309,-0.0039601761382073,0.00046432373346755003,0.997321605682373,0.9938257532776333
1166,This is a great place for a short stay and it will likely make you want to come back again.,The hotel made guests feel safe and comfortable.,a,b,29,0.9971545934677124,0.0005539332632906,0.0022914232686161,neutral,0.9971374273300172,0.0005327560938894,0.002329799812287,neutral,ref,0.00054334467859,0.00231061154045155,0.7952193660395486,0.8204041928984225,-0.00231061154045155,0.00054334467859,0.7952193660395486,0.793452099177687
1167,This is a great place for a short stay and it will likely make you want to come back again.,"Everything is accessible from this hotel, which is really useful for exploring the city.",a,b,29,0.9929793477058412,0.0004350471426732,0.0065856697037816,neutral,0.9977849721908568,0.0011033781338483,0.0011116651585325,neutral,ref,0.00076921263826075,0.0038486674311570502,0.7952193660395486,0.7765141839627177,-0.0038486674311570502,0.00076921263826075,0.7952193660395486,0.7921399112466523
1168,This is a great place for a short stay and it will likely make you want to come back again.,There are lots of attractions you can reach by foot.,a,b,29,0.9972660541534424,0.0005676998989656,0.0021662379149347,neutral,0.997323751449585,0.0008509058970957,0.0018253604648634,neutral,ref,0.00070930289803065,0.00199579918989905,0.7952193660395486,0.964951403439045,-0.00199579918989905,0.00070930289803065,0.7952193660395486,0.7939328697476802
1169,This is a great place for a short stay and it will likely make you want to come back again.,The hotel has adequate rooms with air conditioning and the internet was available.,a,b,29,0.9970021843910216,0.000534183520358,0.0024636525195091,neutral,0.9975224137306212,0.0006181332864798,0.0018594592111185,neutral,ref,0.0005761584034189001,0.0021615558653138,0.7952193660395486,0.9705829247832298,-0.0021615558653138,0.0005761584034189001,0.7952193660395486,0.7936339685776537
1170,This is a great place for a short stay and it will likely make you want to come back again.,The staff of this hotel allowed a call to the USA using the hotel phones.,a,b,29,0.9976648092269896,0.0006920861196704,0.0016431659460067,neutral,0.9250378608703612,0.0172321815043687,0.0577299110591411,neutral,ref,0.00896213381201955,0.029686538502573898,0.7952193660395486,0.7860755026340485,-0.029686538502573898,0.00896213381201955,0.7952193660395486,0.7744949613489942
1171,This is a great place for a short stay and it will likely make you want to come back again.,"The complimentary breakfast buffet provided by the hotel was generally good, but the restaurant left a bit to be desired.",a,b,29,0.4412563741207123,0.5561368465423584,0.0026067846920341,contradiction,0.9848899245262146,0.014342307113111,0.0007677850080654,neutral,ref,0.2852395768277347,0.00168728485004975,0.7952193660395486,0.9791731834411621,-0.00168728485004975,0.2852395768277347,0.7952193660395486,1.0787716580172335
1172,This is a great place for a short stay and it will likely make you want to come back again.,The temperature at this hotel did not help when trying to sleep and unfortunately the charge for a brief call is really expensive.,a,b,29,0.1432121992111206,0.8544522523880005,0.0023355190642178,contradiction,0.1697122156620025,0.8289204835891724,0.0013673404464498,contradiction,ref,0.8416863679885864,0.0018514297553337998,0.7952193660395486,0.5990357212722301,-0.0018514297553337998,0.8416863679885864,0.7952193660395486,1.6350543042728012
1173,The hotel isn't really central.,The hotel made guests feel safe and comfortable.,a,b,29,0.180794820189476,0.8158667087554932,0.0033383956179022,contradiction,0.6447725296020508,0.3528507649898529,0.0023767112288624,neutral,ref,0.584358736872673,0.0028575534233823002,0.6335264973874603,0.8204041928984225,-0.0028575534233823002,0.584358736872673,0.6335264973874603,1.215027680836751
1174,The hotel isn't really central.,"Everything is accessible from this hotel, which is really useful for exploring the city.",a,b,29,0.0209445040673017,0.9751675724983216,0.0038879367057234,contradiction,0.0195241589099168,0.979151487350464,0.001324292155914,contradiction,ref,0.9771595299243928,0.0026061144308187,0.6335264973874603,0.7765141839627177,-0.0026061144308187,0.9771595299243928,0.6335264973874603,1.6080799128810344
1175,The hotel isn't really central.,There are lots of attractions you can reach by foot.,a,b,29,0.8555718064308167,0.1160541474819183,0.028374046087265,neutral,0.9527571797370912,0.046067614108324,0.0011752302525565,neutral,ref,0.08106088079512115,0.01477463816991075,0.6335264973874603,0.964951403439045,-0.01477463816991075,0.08106088079512115,0.6335264973874603,0.6998127400126707
1176,The hotel isn't really central.,The hotel has adequate rooms with air conditioning and the internet was available.,a,b,29,0.6500253677368164,0.3401846289634704,0.0097899893298745,neutral,0.954788088798523,0.0431521125137805,0.002059795660898,neutral,ref,0.19166837073862544,0.00592489249538625,0.6335264973874603,0.9705829247832298,-0.00592489249538625,0.19166837073862544,0.6335264973874603,0.8192699756306995
1177,The hotel isn't really central.,The staff of this hotel allowed a call to the USA using the hotel phones.,a,b,29,0.8090913891792297,0.1705077588558197,0.0204007923603057,neutral,0.8639652729034424,0.1306040585041046,0.0054306760430336,neutral,ref,0.15055590867996216,0.01291573420166965,0.6335264973874603,0.7860755026340485,-0.01291573420166965,0.15055590867996216,0.6335264973874603,0.7711666718657528
1178,The hotel isn't really central.,"The complimentary breakfast buffet provided by the hotel was generally good, but the restaurant left a bit to be desired.",a,b,29,0.9918192625045776,0.0032792724668979,0.0049014170654118,neutral,0.9962031245231628,0.0026821007486432,0.0011148430639877,neutral,ref,0.00298068660777055,0.0030081300646997503,0.6335264973874603,0.9791731834411621,-0.0030081300646997503,0.00298068660777055,0.6335264973874603,0.6334990539305311
1179,The hotel isn't really central.,The temperature at this hotel did not help when trying to sleep and unfortunately the charge for a brief call is really expensive.,a,b,29,0.926438331604004,0.0066481940448284,0.0669134631752967,neutral,0.9970146417617798,0.0013526635011658,0.0016326759941875,neutral,ref,0.0040004287729971,0.0342730695847421,0.6335264973874603,0.5990357212722301,-0.0342730695847421,0.0040004287729971,0.6335264973874603,0.6032538565757153
1180,The area is quite safe so really the location is pretty good.,The hotel made guests feel safe and comfortable.,a,b,29,0.9068391919136048,0.0022664666175842,0.0908943563699722,neutral,0.9972136616706848,0.0005725813680328,0.0022137509658932,neutral,ref,0.0014195239928085,0.0465540536679327,0.7647538823740823,0.8204041928984225,-0.0465540536679327,0.0014195239928085,0.7647538823740823,0.719619352698958
1181,The area is quite safe so really the location is pretty good.,"Everything is accessible from this hotel, which is really useful for exploring the city.",a,b,29,0.9978498220443726,0.000957703217864,0.0011925091966986,neutral,0.997767686843872,0.0007857995224185,0.0014465192798525,neutral,ref,0.0008717513701412499,0.0013195142382755498,0.7647538823740823,0.7765141839627177,-0.0013195142382755498,0.0008717513701412499,0.7647538823740823,0.764306119505948
1182,The area is quite safe so really the location is pretty good.,There are lots of attractions you can reach by foot.,a,b,29,0.9977012276649476,0.0013607655419036,0.0009379782131873,neutral,0.997500479221344,0.0008493101340718,0.0016502403886988,neutral,ref,0.0011050378379877,0.0012941093009430499,0.7647538823740823,0.964951403439045,-0.0012941093009430499,0.0011050378379877,0.7647538823740823,0.7645648109111269
1183,The area is quite safe so really the location is pretty good.,The hotel has adequate rooms with air conditioning and the internet was available.,a,b,29,0.9978330731391908,0.0010655270889401,0.0011014037299901,neutral,0.9977989792823792,0.0008221971802413,0.0013787804637104,neutral,ref,0.0009438621345907,0.00124009209685025,0.7647538823740823,0.9705829247832298,-0.00124009209685025,0.0009438621345907,0.7647538823740823,0.7644576524118227
1184,The area is quite safe so really the location is pretty good.,The staff of this hotel allowed a call to the USA using the hotel phones.,a,b,29,0.997386634349823,0.0015988772502169,0.0010144422994926,neutral,0.9620835185050964,0.0184919219464063,0.0194245409220457,neutral,ref,0.0100453995983116,0.010219491610769151,0.7647538823740823,0.7860755026340485,-0.010219491610769151,0.0100453995983116,0.7647538823740823,0.7645797903616247
1185,The area is quite safe so really the location is pretty good.,"The complimentary breakfast buffet provided by the hotel was generally good, but the restaurant left a bit to be desired.",a,b,29,0.326433926820755,0.6712456345558167,0.0023203513119369,contradiction,0.995142698287964,0.0041311429813504,0.0007262141443789,neutral,ref,0.33768838876858354,0.0015232827281579,0.7647538823740823,0.9791731834411621,-0.0015232827281579,0.33768838876858354,0.7647538823740823,1.1009189884145079
1186,The area is quite safe so really the location is pretty good.,The temperature at this hotel did not help when trying to sleep and unfortunately the charge for a brief call is really expensive.,a,b,29,0.1292333006858825,0.869108259677887,0.0016584491822868,contradiction,0.2604676783084869,0.7379390001296997,0.0015933241229504,contradiction,ref,0.8035236299037933,0.0016258866526186,0.7647538823740823,0.5990357212722301,-0.0016258866526186,0.8035236299037933,0.7647538823740823,1.566651625625257
1187,The rooms in the hotel are modern.,The hotel made guests feel safe and comfortable.,a,b,29,0.997409999370575,0.0006353477947413,0.0019546607509255,neutral,0.9955735206604004,0.0005953864892944,0.0038311078678816,neutral,ref,0.00061536714201785,0.00289288430940355,0.7908960857561657,0.8204041928984225,-0.00289288430940355,0.00061536714201785,0.7908960857561657,0.78861856858878
1188,The rooms in the hotel are modern.,"Everything is accessible from this hotel, which is really useful for exploring the city.",a,b,29,0.9976904392242432,0.0007997675566002,0.0015097776195034,neutral,0.9957004189491272,0.003309148363769,0.0009903643513098,neutral,ref,0.0020544579601846,0.0012500709854066,0.7908960857561657,0.7765141839627177,-0.0012500709854066,0.0020544579601846,0.7908960857561657,0.7917004727309437
1189,The rooms in the hotel are modern.,There are lots of attractions you can reach by foot.,a,b,29,0.933667540550232,0.0113085452467203,0.0550239086151123,neutral,0.9838820695877076,0.0101820472627878,0.0059359217993915,neutral,ref,0.010745296254754049,0.0304799152072519,0.7908960857561657,0.964951403439045,-0.0304799152072519,0.010745296254754049,0.7908960857561657,0.7711614668036678
1190,The rooms in the hotel are modern.,The hotel has adequate rooms with air conditioning and the internet was available.,a,b,29,0.2130246311426162,0.0012750304304063,0.7857003211975098,entailment,0.994246780872345,0.0003913719847332,0.0053618839010596,neutral,ref,0.00083320120756975,0.3955311025492847,0.7908960857561657,0.9705829247832298,-0.3955311025492847,0.00083320120756975,0.7908960857561657,0.3961981844144507
1191,The rooms in the hotel are modern.,The staff of this hotel allowed a call to the USA using the hotel phones.,a,b,29,0.9976795315742492,0.0007628234452567,0.001557700918056,neutral,0.9542021751403807,0.0269852299243211,0.0188126005232334,neutral,ref,0.013874026684788899,0.0101851507206447,0.7908960857561657,0.7860755026340485,-0.0101851507206447,0.013874026684788899,0.7908960857561657,0.7945849617203099
